|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date|prctChangeOPEN|TargetProbability
2012-01-03|55.88|55.98|54.67|55.27|11238214|USD|0|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|0.988|0.6084669500989954
2012-01-04|55.22|56.2|54.56|55.83|17589628|USD|1|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|1.012|0.6238513590081208
2012-01-05|55.87|56.2|55.29|56.06|11518476|USD|2|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|1.001|0.6202954422765498
2012-01-06|55.91|56.4|55.86|56.16|8040064|USD|3|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|1.004|0.6256221706211582
2012-01-09|56.14|56.36|55.43|55.91|12663437|USD|4|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|1.007|0.6212008139435413
2012-01-10|56.56|56.6|55.72|55.75|11673422|USD|5|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|0.986|0.611407320041233
2012-01-11|55.75|56.03|55.55|55.62|7140188|USD|6|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|0.997|0.648119956343708
2012-01-12|55.61|56.51|55.48|56.33|11387755|USD|7|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|1.006|0.6325656154326267
2012-01-13|55.94|56.73|55.92|56.54|10517828|USD|8|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|1.018|0.6344506658561584
2012-01-17|56.93|57.74|56.72|57.14|12411488|USD|9|QCOM|Q1|4964000000.0|6576000000.0|11540000000.0|1035000000.0|714000000.0|745000000.0|14034000000.0|2607000000.0|3624000000.0|3093000000.0|6717000000.0|10438000000.0|1626000000.0|2184000000.0|23572000000.0|7672000000.0|37606000000.0|974000000.0|1967000000.0|40000000.0|543000000.0|1470000000.0|4994000000.0|0.0|3535000000.0|509000000.0|580000000.0|4624000000.0|-493000000.0|9125000000.0|0.0|17237000000.0|495000000.0|10749000000.0|28481000000.0|37606000000.0|17014000000.0|1967000000.0|-2997000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|1395000000.0|208000000.0|0.0|247000000.0|36000000.0|-38000000.0|50000000.0|26000000.0|9040000000.0|0.0|1779000000.0|-359000000.0|-300000000.0|-99000000.0|0.0|-1610000000.0|-2068000000.0|0.0|228000000.0|-99000000.0|-362000000.0|42000000.0|-191000000.0|-18000000.0|-498000000.0|4964000000.0|5462000000.0|1779000000.0|359000000.0|1420000000.0|2011-12-25|2011-12-25|2012-03-25|QCOM|Q1|4681000000.0|1754000000.0|2927000000.0|0.6252937406537065|873000000.0|503000000.0|0.0|1754000000.0|1376000000.0|3130000000.0|27000000.0|208000000.0|1759000000.0|0.375774407178|1551000000.0|0.331339457381|0.0|1721000000.0|0.367656483657|321000000.0|1401000000.0|0.299295022431|0.83|0.81|1684000000.0|1721000000.0|2011-12-25|2011-12-25|2012-03-25|1.003|0.603032166394274
