Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date_x.1|Start Date|End Date|prctChangeOPEN|TargetProbability|Date_y.1|No Articles|Date_x|No_Articles_x|Date_y|No_Articles_y
0|0|2012-01-03|34.48|35.6|34.23|34.93|1215142|USD|0|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|1.008|0.5873995670252083|2011-06-22|1|2011-06-22|1|2011-06-22|1
1|1|2012-01-04|34.74|35.42|34.74|35.31|703872|USD|1|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|1.011|0.5703373122485618|2011-11-29|1|2011-11-29|1|2011-11-29|1
2|2|2012-01-05|35.13|35.94|34.76|35.6|859110|USD|2|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|1.012|0.5183604589302473|2011-12-01|1|2011-12-01|1|2011-12-01|1
3|3|2012-01-06|35.54|36.66|35.47|36.61|1014821|USD|3|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|1.035|0.5106592056987986|2011-12-22|1|2011-12-22|1|2011-12-22|1
4|4|2012-01-09|36.8|37.82|36.04|37.17|1826544|USD|4|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|1.014|0.4826166543298621|2012-01-12|1|2012-01-12|1|2012-01-12|1
5|5|2012-01-10|37.3|37.47|36.61|36.74|805388|USD|5|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|0.9890000000000001|0.4592741694494791|2012-02-08|1|2012-02-08|1|2012-02-08|1
6|6|2012-01-11|36.9|36.91|36.09|36.21|993988|USD|6|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|0.981|0.4727970629012369|2012-02-14|1|2012-02-14|1|2012-02-14|1
7|7|2012-01-12|36.2|36.38|35.36|35.54|1164752|USD|7|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|0.975|0.4763748810849312|2012-02-15|1|2012-02-15|1|2012-02-15|1
8|8|2012-01-13|35.28|35.4|33.93|34.99|1373307|USD|8|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|0.9990000000000001|0.522721199189793|2012-02-17|1|2012-02-17|1|2012-02-17|1
9|9|2012-01-17|35.24|36.04|34.85|35.86|967272|USD|9|BMRN|FY|46272000.0|148820000.0|195092000.0|104839000.0|130118000.0|39753000.0|469802000.0|268971000.0|51543000.0|180277000.0|231820000.0|94385000.0|222649000.0|16054000.0|833879000.0|333088000.0|1303681000.0|94125000.0|0.0|713000.0|0.0|-713000.0|94125000.0|348329000.0|950000.0|35127000.0|88179000.0|472585000.0|0.0|530633000.0|115000.0|-425101000.0|4887000.0|1193147000.0|773048000.0|1303681000.0|243205000.0|348329000.0|302057000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|-26735000.0|11156000.0|2481000.0|11188000.0|-28093000.0|2025000.0|-14490000.0|8650000.0|375677000.0|0.0|-175000.0|-8680000.0|0.0|-131000.0|54897000.0|-26103000.0|-34914000.0|2234000.0|0.0|24982000.0|10958000.0|-28067000.0|10107000.0|0.0|-24982000.0|46272000.0|71254000.0|-175000.0|89680000.0|-89855000.0|2011-12-31|2011-12-31|2012-03-31|BMRN|FY|107846000.0|21519000.0|86327000.0|0.8004654785527512|57908000.0|48454000.0|0.0|22919000.0|106362000.0|129281000.0|1704000.0|11156000.0|-10279000.0|-0.09531183354041876|-21435000.0|-0.1987556330322868|0.0|-23116000.0|-0.2143426738126588|3619000.0|-26735000.0|-0.2478997830239416|-0.24|-0.24|112122000.0|112122000.0|2011-12-31|2011-12-31|2012-03-31|1.016|0.5212438853723455|2012-03-14|1|2012-03-14|1|2012-03-14|1
